latitude,longitude,elevation,speed_measured,timestamp,discipline_from_name,tf_id
46.4993228,8.3028227,1355.086,29.0,20240127T144228100000,XC,11783
46.499325,8.3028328,1355.168,29.2,20240127T144228200000,XC,11783
46.4993266,8.3028429,1355.138,29.1,20240127T144228300000,XC,11783
46.499328,8.302853,1355.094,29.0,20240127T144228400000,XC,11783
46.4993291,8.3028627,1355.126,28.5,20240127T144228500000,XC,11783
46.4993304,8.3028731,1355.325,28.9,20240127T144228600000,XC,11783
46.4993312,8.3028836,1355.39,29.2,20240127T144228700000,XC,11783
46.4993324,8.3028948,1355.401,30.0,20240127T144228800000,XC,11783
46.4993333,8.3029055,1355.361,30.0,20240127T144228900000,XC,11783
46.4993345,8.3029161,1355.244,29.8,20240127T144229000000,XC,11783
46.4993363,8.3029266,1355.143,29.6,20240127T144229100000,XC,11783
46.499338,8.3029368,1355.066,29.3,20240127T144229200000,XC,11783
46.4993405,8.3029466,1355.104,28.8,20240127T144229300000,XC,11783
46.4993435,8.3029562,1355.275,28.6,20240127T144229400000,XC,11783
46.4993465,8.3029662,1355.544,29.2,20240127T144229500000,XC,11783
46.49935,8.302975,1355.735,28.2,20240127T144229600000,XC,11783
46.4993526,8.3029847,1355.727,28.5,20240127T144229700000,XC,11783
46.4993545,8.3029941,1355.73,28.3,20240127T144229800000,XC,11783
46.4993562,8.303004,1355.747,28.6,20240127T144229900000,XC,11783
46.499358,8.3030136,1355.936,28.6,20240127T144230000000,XC,11783
46.4993592,8.303023,1356.054,28.2,20240127T144230100000,XC,11783
46.4993611,8.3030333,1356.042,28.5,20240127T144230200000,XC,11783
46.4993629,8.3030443,1356.038,29.5,20240127T144230300000,XC,11783
46.4993647,8.3030557,1355.843,30.1,20240127T144230400000,XC,11783
46.4993678,8.303067,1355.763,30.7,20240127T144230500000,XC,11783
46.4993708,8.3030771,1355.778,30.4,20240127T144230600000,XC,11783
46.4993743,8.3030878,1355.818,30.9,20240127T144230700000,XC,11783
46.4993773,8.3030969,1355.957,29.9,20240127T144230800000,XC,11783
46.49938,8.3031061,1356.054,29.3,20240127T144230900000,XC,11783
46.4993825,8.3031157,1356.064,29.1,20240127T144231000000,XC,11783
46.4993852,8.3031256,1355.997,29.3,20240127T144231100000,XC,11783
46.4993885,8.303135,1356.013,29.1,20240127T144231200000,XC,11783
46.4993902,8.3031439,1356.228,28.5,20240127T144231300000,XC,11783
46.4993917,8.3031532,1356.471,28.3,20240127T144231400000,XC,11783
46.4993938,8.3031624,1356.58,27.9,20240127T144231500000,XC,11783
46.4993956,8.3031731,1356.582,29.0,20240127T144231600000,XC,11783
46.4993975,8.3031841,1356.382,29.5,20240127T144231700000,XC,11783
46.4994,8.3031947,1356.276,29.7,20240127T144231800000,XC,11783
46.499402,8.3032053,1356.182,29.8,20240127T144231900000,XC,11783
46.4994046,8.3032148,1356.205,29.3,20240127T144232000000,XC,11783
46.4994074,8.3032236,1356.355,28.4,20240127T144232100000,XC,11783
46.4994101,8.3032324,1356.508,28.0,20240127T144232200000,XC,11783
46.4994127,8.3032409,1356.607,27.3,20240127T144232300000,XC,11783
46.4994155,8.3032503,1356.565,27.6,20240127T144232400000,XC,11783
